Apartment_code,project_id,Project URL,project_name_eng,city_id_eng,region_id_eng,District_Residential_area_eng,allow_payment_by_cash,allow_payment_by_loan,project_latitude,project_longitude,publish_date,Construction_Completion_Percentage,sakani_beneficiary_price,non_sakani_beneficiary_price,apatment_area_meter,living_area,floor,bathroom_count,apartment_type_eng,number_of_rooms,master_bedroom_size,living_room_size,kitchen_size,guestroom_size,apartment_for_sakani_beneficiary,apartment_for_non_sakani_beneficiary,construction_status_eng
A03116,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1432584.0,1432584.0,253.834,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03117,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1447608.0,1447608.0,261.503,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03118,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1432584.0,1432584.0,253.834,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03119,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1447608.0,1447608.0,261.503,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03120,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1432584.0,1432584.0,253.834,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03121,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1447608.0,1447608.0,261.503,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03122,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1434527.0,1434527.0,253.834,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03123,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1447608.0,1447608.0,261.503,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03124,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1432584.0,1432584.0,253.834,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03125,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1447608.0,1447608.0,261.503,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03126,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1432552.0,1432552.0,253.834,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03127,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1560567.0,1560567.0,261.503,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03128,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1580334.0,1580334.0,253.834,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03129,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1462828.0,1462828.0,261.503,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03130,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1447804.0,1447804.0,253.834,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03131,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1462828.0,1462828.0,261.503,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03132,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1447804.0,1447804.0,253.834,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03133,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1527007.0,1527007.0,261.503,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03134,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1447804.0,1447804.0,253.834,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03135,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1448223.0,1448223.0,254.048,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03136,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1448223.0,1448223.0,254.048,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03137,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1448223.0,1448223.0,254.048,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03138,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1512403.0,1512403.0,254.048,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03139,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1448223.0,1448223.0,254.048,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03140,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1448223.0,1448223.0,254.048,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03141,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1448223.0,1448223.0,254.048,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03142,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1448223.0,1448223.0,254.048,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03143,1155,https://sakani.sa/app/offplan-projects/1155,Riyadh - Ajidan Real Estate Development Company - Al -Fursan House,Riyadh,Riyadh,Al-Fursan Suburb,1,1,24.953186,46.83707,2024-09-03,32.0,1580753.0,1580753.0,254.048,330.92,1,6,villa,4.0,20.678,26.765,13.289,20.25,1,1,Under construction
A03144,1156,https://sakani.sa/app/offplan-projects/1156,Al -Mubarraz - Luay Bin Ali Al -Saleh and Shaka - Al -Nuzha Rivera,Al-Mubarraz,Eastern Region,Bu Sabel,1,1,25.44925,49.608639,2023-07-16,90.0,1490000.0,1490000.0,512.5,770.3,1,6,villa,5.0,21.0,17.3,17.0,23.0,1,1,Under construction
A03145,1156,https://sakani.sa/app/offplan-projects/1156,Al -Mubarraz - Luay Bin Ali Al -Saleh and Shaka - Al -Nuzha Rivera,Al-Mubarraz,Eastern Region,Bu Sabel,1,1,25.44925,49.608639,2023-07-16,90.0,1490000.0,1490000.0,512.5,770.3,1,6,villa,5.0,21.0,17.3,17.0,23.0,1,1,Under construction
A03146,1156,https://sakani.sa/app/offplan-projects/1156,Al -Mubarraz - Luay Bin Ali Al -Saleh and Shaka - Al -Nuzha Rivera,Al-Mubarraz,Eastern Region,Bu Sabel,1,1,25.44925,49.608639,2023-07-16,90.0,1490000.0,1490000.0,512.5,770.3,1,6,villa,5.0,21.0,17.3,17.0,23.0,1,1,Under construction
A03147,1157,https://sakani.sa/app/offplan-projects/1157,Jeddah - Maya for Real Estate Development and Investment - Areej,Jeddah,Jeddah,East of Lakes,1,1,21.842274,39.053403,2023-07-24,0.0,1138462.0,1248781.0,254.7,317.73,1,6,villa,4.0,22.46,41.95,14.64,25.61,1,0,Not started - selling on the map
A03148,1157,https://sakani.sa/app/offplan-projects/1157,Jeddah - Maya for Real Estate Development and Investment - Areej,Jeddah,Jeddah,East of Lakes,1,1,21.842274,39.053403,2023-07-24,0.0,1134380.0,1244699.0,251.56,317.73,1,6,villa,4.0,22.46,41.95,14.64,25.61,1,0,Not started - selling on the map
A03149,1157,https://sakani.sa/app/offplan-projects/1157,Jeddah - Maya for Real Estate Development and Investment - Areej,Jeddah,Jeddah,East of Lakes,1,1,21.842274,39.053403,2023-07-24,0.0,1134380.0,1244699.0,251.56,317.73,1,6,villa,4.0,22.46,41.95,14.64,25.61,1,0,Not started - selling on the map
A03150,1157,https://sakani.sa/app/offplan-projects/1157,Jeddah - Maya for Real Estate Development and Investment - Areej,Jeddah,Jeddah,East of Lakes,1,1,21.842274,39.053403,2023-07-24,0.0,1140347.0,1250666.0,256.15,317.73,1,6,villa,4.0,22.46,41.95,14.64,25.61,1,0,Not started - selling on the map
A03151,1157,https://sakani.sa/app/offplan-projects/1157,Jeddah - Maya for Real Estate Development and Investment - Areej,Jeddah,Jeddah,East of Lakes,1,1,21.842274,39.053403,2023-07-24,0.0,1140347.0,1250666.0,256.15,317.73,1,6,villa,4.0,22.46,41.95,14.64,25.61,1,0,Not started - selling on the map
A03152,1157,https://sakani.sa/app/offplan-projects/1157,Jeddah - Maya for Real Estate Development and Investment - Areej,Jeddah,Jeddah,East of Lakes,1,1,21.842274,39.053403,2023-07-24,0.0,1137162.0,1247481.0,253.7,317.73,1,6,villa,4.0,22.46,41.95,14.64,25.61,1,0,Not started - selling on the map
A03153,1157,https://sakani.sa/app/offplan-projects/1157,Jeddah - Maya for Real Estate Development and Investment - Areej,Jeddah,Jeddah,East of Lakes,1,1,21.842274,39.053403,2023-07-24,0.0,1135771.0,1246090.0,252.63,317.73,1,6,villa,4.0,22.46,41.95,14.64,25.61,1,1,Not started - selling on the map
A03154,1157,https://sakani.sa/app/offplan-projects/1157,Jeddah - Maya for Real Estate Development and Investment - Areej,Jeddah,Jeddah,East of Lakes,1,1,21.842274,39.053403,2023-07-24,0.0,1135771.0,1246090.0,252.63,317.73,1,6,villa,4.0,22.46,41.95,14.64,25.61,1,1,Not started - selling on the map
A03155,1157,https://sakani.sa/app/offplan-projects/1157,Jeddah - Maya for Real Estate Development and Investment - Areej,Jeddah,Jeddah,East of Lakes,1,1,21.842274,39.053403,2023-07-24,0.0,1148108.0,1258427.0,262.12,317.73,1,6,villa,4.0,22.46,41.95,14.64,25.61,1,0,Not started - selling on the map
A03156,1157,https://sakani.sa/app/offplan-projects/1157,Jeddah - Maya for Real Estate Development and Investment - Areej,Jeddah,Jeddah,East of Lakes,1,1,21.842274,39.053403,2023-07-24,0.0,1164462.0,1274781.0,274.7,317.73,1,6,villa,4.0,22.46,41.95,14.64,25.61,1,0,Not started - selling on the map
A03157,1157,https://sakani.sa/app/offplan-projects/1157,Jeddah - Maya for Real Estate Development and Investment - Areej,Jeddah,Jeddah,East of Lakes,1,1,21.842274,39.053403,2023-07-24,0.0,1171053.0,1281372.0,279.77,317.73,1,6,villa,4.0,22.46,41.95,14.64,25.61,1,0,Not started - selling on the map
A03158,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1218397.0,1218397.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03159,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1260499.0,1260499.0,269.66,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03160,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1260499.0,1260499.0,269.66,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03161,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1260499.0,1260499.0,269.66,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03162,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1246342.0,1246342.0,258.77,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03163,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1234941.0,1234941.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03164,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1234941.0,1234941.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03165,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1234941.0,1234941.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03166,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1234941.0,1234941.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03167,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1234941.0,1234941.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03168,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1234941.0,1234941.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03169,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1234941.0,1234941.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03170,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1234941.0,1234941.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03171,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1234941.0,1234941.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03172,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1234941.0,1234941.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03173,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1234941.0,1234941.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03174,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1234941.0,1234941.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03175,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1234941.0,1234941.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,1,Not started - selling on the map
A03176,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1234941.0,1234941.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03177,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1234941.0,1234941.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03178,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1268030.0,1268030.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03179,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1268030.0,1268030.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03180,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1268030.0,1268030.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03181,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1294251.0,1294251.0,270.17,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03182,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1302519.0,1302519.0,276.53,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03183,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1282824.0,1282824.0,261.38,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03184,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1018578.0,1020978.0,250.0,242.0,1,5,villa,3.0,18.74,18.37,17.05,28.66,1,0,Not started - selling on the map
A03185,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1030746.0,1033146.0,250.0,242.0,1,5,villa,3.0,18.74,18.37,17.05,28.66,1,0,Not started - selling on the map
A03186,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1284574.0,1284574.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03187,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1323458.0,1323458.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03188,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1440648.0,1440648.0,250.0,381.0,1,8,villa,6.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
A03189,1158,https://sakani.sa/app/offplan-projects/1158,"Jeddah - McCuns, Imranian developers - Mayan",Jeddah,Jeddah,Al-Buhayrat (Lakes),1,1,21.573251,39.143594,2023-07-24,0.0,1317663.0,1317663.0,250.0,339.0,1,7,villa,5.0,18.74,18.37,17.05,29.69,1,0,Not started - selling on the map
